X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
574444.86,2207500.75,-1000.0,0.0,270.0,1.0,POINT (574444.8561380848 2207500.754760756),0.0,Cretacico-Calizas,Cretaceous_limestone,N_4
573457.87,2207500.75,1271.09,0.11,270.0,1.0,POINT (573457.867138351 2207500.7547607897),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_4
573426.87,2207500.75,1661.88,0.27,270.0,1.0,POINT (573426.867384305 2207500.7547607906),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_4
571925.45,2207500.75,2498.09,39.73,270.0,1.0,POINT (571925.4499941294 2207500.754760842),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
563050.3,2202500.75,2419.91,1.74,90.0,1.0,POINT (563050.3014821531 2202500.7547611455),0.0,Neogeno-Lac,Neogene_Lac,N_5
562878.72,2202500.75,2509.44,64.61,90.0,1.0,POINT (562878.7215693397 2202500.7547611515),0.0,Neogeno-Lac,Neogene_Lac,N_5
562690.62,2202500.75,1053.26,0.47,270.0,1.0,POINT (562690.6216690075 2202500.754761158),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
561808.26,2202500.75,1737.05,0.65,90.0,1.0,POINT (561808.2600334366 2202500.754761188),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
566905.98,2207500.75,1965.32,0.47,270.0,1.0,POINT (566905.9797601039 2207500.7547610123),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
562350.81,2207500.75,1610.43,0.27,270.0,1.0,POINT (562350.8127442562 2207500.754761167),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_4
562307.17,2207500.75,1250.55,0.11,270.0,1.0,POINT (562307.1654556736 2207500.754761168),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_4
562315.34,2207500.75,-1000.0,0.0,270.0,1.0,POINT (562315.3399644864 2207500.754761168),0.0,Cretacico-Calizas,Cretaceous_limestone,N_4
562248.78,2207500.75,1926.83,0.47,270.0,1.0,POINT (562248.7830465073 2207500.75476117),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
567180.65,2212500.75,-1000.0,0.0,270.0,1.0,POINT (567180.6546515615 2212500.754761004),0.0,Cretacico-Calizas,Cretaceous_limestone,N_3
579451.38,2207500.75,2621.07,44.32,270.0,1.0,POINT (579451.3829949303 2207500.754760586),0.0,,Quaternary_volcanic,N_4
579162.68,2207500.75,2439.86,27.26,270.0,1.0,POINT (579162.6848278819 2207500.754760596),0.0,,Quaternary_volcanic,N_4
578712.89,2207500.75,2248.04,18.92,270.0,1.0,POINT (578712.8922616309 2207500.7547606113),0.0,,Quaternary_volcanic,N_4
578011.75,2207500.75,2095.9,8.81,270.0,1.0,POINT (578011.7450260026 2207500.754760635),0.0,,Quaternary_volcanic,N_4
577401.2,2207500.75,2018.49,1.89,270.0,1.0,POINT (577401.2037516488 2207500.7547606556),0.0,,Quaternary_volcanic,N_4
577290.09,2207500.75,1679.82,0.27,270.0,1.0,POINT (577290.0938654982 2207500.7547606593),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_4
582980.09,2210000.77,1714.96,0.2,180.0,1.0,POINT (582980.0937470751 2210000.7656796277),0.0,Neogeno-Volcanico,Neogene_Volcanic,V_4
582980.09,2210000.77,1348.54,1.37,180.0,1.0,POINT (582980.0937470751 2210000.7656796277),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,V_4
571521.46,2207500.75,2162.38,39.73,270.0,1.0,POINT (571521.4557543064 2207500.7547608553),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
569790.23,2207500.75,1981.86,0.2,270.0,1.0,POINT (569790.2338163117 2207500.754760914),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
577255.58,2212500.75,1280.47,1.28,270.0,1.0,POINT (577255.5848892947 2212500.7547606626),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
577227.03,2212500.75,1663.73,0.6,270.0,1.0,POINT (577227.0335149473 2212500.7547606635),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
577117.15,2212500.75,2365.49,11.35,270.0,1.0,POINT (577117.1541850762 2212500.754760667),0.0,Neogeno-Piro,Neogene_pyro,N_3
