Id,formation,X,Y,Z,geometry
0.0,Paleogene_Volcanic,523778.07,2157500.75,-138.23,POINT (523778.06650608283 2157500.7547624763)
0.0,Neogene_Volcanic,523712.65,2157500.75,1090.15,POINT (523712.64968924917 2157500.7547624786)
0.0,Cretaceous_limestone,523606.33,2157500.75,-1000.0,POINT (523606.328874007 2157500.754762482)
0.0,Paleogene_Volcanic,523494.8,2157500.75,-139.32,POINT (523494.79854533327 2157500.7547624856)
0.0,Cretaceous_limestone,523377.45,2157500.75,-1000.0,POINT (523377.4546073137 2157500.75476249)
0.0,Quaternary_Pyro2,523099.09,2157500.75,2097.44,POINT (523099.0933564259 2157500.754762499)
0.0,Cretaceous_limestone,522773.95,2157500.75,-1000.0,POINT (522773.9494003033 2157500.7547625103)
0.0,Cretaceous_limestone,522773.95,2157500.75,-1000.0,POINT (522773.9494003033 2157500.7547625103)
0.0,Paleogene_Volcanic,522505.86,2157500.75,-143.12,POINT (522505.86394479626 2157500.754762519)
0.0,Paleogene_Volcanic,522505.86,2157500.75,-143.12,POINT (522505.86394479626 2157500.754762519)
0.0,Quaternary_Pyro2,522464.09,2157500.75,2097.44,POINT (522464.09208641853 2157500.754762521)
0.0,Neogene_Volcanic,522203.99,2157500.75,1088.4,POINT (522203.98581067094 2157500.7547625294)
0.0,Neogene_Volcanic,522203.99,2157500.75,1088.4,POINT (522203.98581067094 2157500.7547625294)
0.0,Quaternary_Pyro2,522054.21,2157500.75,2060.16,POINT (522054.2109002709 2157500.7547625345)
0.0,Quaternary_Pyro2,522054.21,2157500.75,2060.16,POINT (522054.2109002709 2157500.7547625345)
0.0,Cretaceous_limestone,522007.73,2157500.75,-1000.0,POINT (522007.73029014084 2157500.7547625364)
0.0,Paleogene_Volcanic,521893.41,2157500.75,-145.47,POINT (521893.4081798546 2157500.75476254)
0.0,Paleogene_Volcanic,527719.34,2157500.75,132.55,POINT (527719.3402813544 2157500.7547623427)
0.0,Neogene_Volcanic,527551.69,2157500.75,1286.68,POINT (527551.6878830291 2157500.7547623483)
0.0,Neogene_Volcanic,527551.69,2157500.75,1286.68,POINT (527551.6878830291 2157500.7547623483)
0.0,Quaternary_Pyro2,526174.26,2157500.75,2786.65,POINT (526174.261550284 2157500.754762395)
0.0,Quaternary_Pyro2,525903.68,2157500.75,2388.48,POINT (525903.6822989313 2157500.754762404)
,Quaternary_Pyro2,526406.7401,2158211.8213,2779.0,POINT (526406.7401 2158211.8213)
,Quaternary_volcanic,526167.3262,2161045.4399,2635.0,POINT (526167.3262 2161045.4399)
,Quaternary_volcanic,527097.6967000002,2161599.6417999994,2672.0,POINT (527097.6967000002 2161599.6417999994)
,Quaternary_volcanic,528639.7050000001,2162284.0328,2767.0,POINT (528639.7050000001 2162284.0328)
,F1,528458.16,2162500.75,2757.0,POINT (528458.158435883 2162500.7547623175)
0.0,Cretaceous_limestone,521805.95,2157500.75,-1000.0,POINT (521805.9484135189 2157500.754762543)
0.0,Neogene_Volcanic,521728.41,2157500.75,1087.85,POINT (521728.40914998064 2157500.7547625457)
0.0,Paleogene_Volcanic,521691.73,2157500.75,-146.25,POINT (521691.72994256567 2157500.754762547)
0.0,Quaternary_Pyro2,521603.81,2157500.75,2019.19,POINT (521603.8114999817 2157500.75476255)
0.0,Neogene_Volcanic,521526.66,2157500.75,1087.62,POINT (521526.6585450411 2157500.7547625527)
,F2,521424.68,2157500.75,2604.0,POINT (521424.6820223011 2157500.754762556)
0.0,Quaternary_Pyro2,521404.46,2157500.75,2001.05,POINT (521404.45555934304 2157500.754762557)
,Quaternary_volcanic,522032.0765000004,2161569.6521000005,2436.0,POINT (522032.0765000004 2161569.6521000005)
,Quaternary_volcanic,524438.4369000001,2161681.205,2533.0,POINT (524438.4369000001 2161681.205)
0.0,Quaternary_volcanic,525734.08,2162500.75,1886.58,POINT (525734.0758832898 2162500.7547624097)
0.0,Quaternary_volcanic,528415.21,2162500.75,2047.88,POINT (528415.206279459 2162500.754762319)
0.0,Quaternary_Pyro2,528293.08,2162500.75,2448.89,POINT (528293.0774679345 2162500.754762323)
0.0,Neogene_Volcanic,528259.55,2162500.75,1286.76,POINT (528259.5510730535 2162500.754762324)
0.0,Quaternary_volcanic,528211.83,2162500.75,2051.62,POINT (528211.8321324647 2162500.7547623254)
0.0,Quaternary_Pyro2,528098.57,2162500.75,2437.45,POINT (528098.5653160755 2162500.7547623296)
0.0,Neogene_Volcanic,528055.41,2162500.75,1286.74,POINT (528055.4070413804 2162500.754762331)
0.0,Paleogene_Volcanic,528044.9,2162500.75,237.16,POINT (528044.8997414449 2162500.7547623315)
0.0,Quaternary_volcanic,527998.92,2162500.75,2055.54,POINT (527998.9241987822 2162500.754762333)
0.0,Quaternary_volcanic,527998.92,2162500.75,2055.54,POINT (527998.9241987822 2162500.754762333)
0.0,Paleogene_Volcanic,527841.28,2162500.75,239.73,POINT (527841.2847294783 2162500.754762338)
,Quaternary_alluvial,513929.4045000002,2149270.4212,2299.0,POINT (513929.4045000002 2149270.4212)
,Quaternary_alluvial,512024.4062000001,2150252.5001,2267.0,POINT (512024.4062000001 2150252.5001)
,Quaternary_Lac,511746.0822999999,2151548.0123,2248.0,POINT (511746.0822999999 2151548.0123)
0.0,Quaternary_Lac,511791.85,2151825.08,2247.63,POINT (511791.8543423582 2151825.0773574556)
0.0,Quaternary_Pyro2,512036.61,2151825.08,1696.65,POINT (512036.6051940154 2151825.0773574966)
0.0,Quaternary_alluvial,512353.25,2151825.08,2263.05,POINT (512353.254342353 2151825.07735755)
0.0,Quaternary_Pyro2,513679.48,2151825.08,1763.7,POINT (513679.48047976755 2151825.0773577737)
0.0,Quaternary_Pyro2,515980.4,2151825.08,1886.34,POINT (515980.4008445572 2151825.077358161)
0.0,Quaternary_Pyro2,515980.4,2151825.08,1886.34,POINT (515980.4008445572 2151825.077358161)
,Quaternary_Lac,507496.4639999997,2150773.7107,2203.0,POINT (507496.4639999997 2150773.7107)
,Quaternary_Lac,508737.0025000004,2151645.4404000007,2210.0,POINT (508737.0025000004 2151645.4404000007)
0.0,Quaternary_Lac,507993.09,2151825.08,2013.27,POINT (507993.09074308537 2151825.0773568153)
0.0,Quaternary_alluvial,507995.54,2151825.08,1937.4,POINT (507995.5382818822 2151825.077356816)
0.0,Quaternary_Pyro2,508006.44,2151825.08,1599.39,POINT (508006.4418638814 2151825.0773568177)
0.0,Neogene_Volcanic,508016.62,2151825.08,1283.96,POINT (508016.6170078609 2151825.077356819)
0.0,Paleogene_Volcanic,508038.01,2151825.08,620.83,POINT (508038.0081428196 2151825.077356823)
0.0,Quaternary_Lac,508288.51,2151825.08,2015.71,POINT (508288.5121661805 2151825.077356865)
0.0,Quaternary_alluvial,508296.54,2151825.08,1939.29,POINT (508296.5442799381 2151825.0773568666)
0.0,Quaternary_Pyro2,508332.23,2151825.08,1599.74,POINT (508332.2324995762 2151825.0773568726)
