X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
547337.37,2207500.75,1838.93,0.07,270.0,1.0,POINT (547337.37 2207500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
547438.01,2207500.75,1563.79,0.0,270.0,1.0,POINT (547438.01 2207500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_4
547637.81,2207500.75,1231.99,0.0,270.0,1.0,POINT (547637.81 2207500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_4
546866.47,2207500.75,1231.99,0.0,270.0,1.0,POINT (546866.47 2207500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_4
549032.49,2207500.75,-1000.0,0.0,270.0,1.0,POINT (549032.49 2207500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_4
545709.29,2207500.75,1231.99,0.0,270.0,1.0,POINT (545709.29 2207500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_4
545966.94,2207500.75,-1000.0,0.0,270.0,1.0,POINT (545966.94 2207500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_4
548006.15,2212500.75,2620.75,48.78,90.0,1.0,POINT (548006.15 2212500.75),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
545932.87,2212500.75,2402.07,0.0,270.0,1.0,POINT (545932.87 2212500.75),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
546222.95,2212500.75,-1000.0,0.0,270.0,1.0,POINT (546222.95 2212500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_3
545155.03,2212500.75,2402.07,9.73,90.0,1.0,POINT (545155.03 2212500.75),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
544685.16,2212500.75,2062.72,0.39,90.0,1.0,POINT (544685.16 2212500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
544787.9,2212500.75,2545.9,50.47,90.0,1.0,POINT (544787.9 2212500.75),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
544402.88,2212500.75,-1000.0,0.0,270.0,1.0,POINT (544402.88 2212500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_3
545556.08,2212500.75,2369.65,8.75,270.0,1.0,POINT (545556.08 2212500.75),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
545635.32,2212500.75,2056.18,0.39,90.0,1.0,POINT (545635.32 2212500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
545687.8,2212500.75,2744.49,80.0,121.3,1.0,POINT (545687.8 2212500.75),0.0,NF,NF,N_3
554001.91,2198306.78,2418.13,4.09,212.11,1.0,POINT (554001.91 2198306.78),0.0,Cuaternario-Volcanico,Quaternary_volcanic,P8_A
554186.52,2198600.91,2444.58,4.54,212.11,1.0,POINT (554186.52 2198600.91),0.0,Cuaternario-Volcanico,Quaternary_volcanic,P8_A
554351.42,2198863.63,2028.53,0.74,32.11,1.0,POINT (554351.42 2198863.63),0.0,Neogeno-Volcanico,Neogene_Volcanic,P8_A
554404.54,2198948.26,2504.12,12.03,212.11,1.0,POINT (554404.54 2198948.26),0.0,Cuaternario-Volcanico,Quaternary_volcanic,P8_A
554633.1,2199312.42,2533.88,3.32,32.11,1.0,POINT (554633.1 2199312.42),0.0,Cuaternario-Volcanico,Quaternary_volcanic,P8_A
554711.25,2199436.93,789.0,3.36,212.11,1.0,POINT (554711.25 2199436.93),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,P8_A
554756.86,2199509.59,2105.92,13.1,212.11,1.0,POINT (554756.86 2199509.59),0.0,Neogeno-Volcanico,Neogene_Volcanic,P8_A
554891.56,2199724.21,2583.49,13.69,212.11,1.0,POINT (554891.56 2199724.21),0.0,Cuaternario-Volcanico,Quaternary_volcanic,P8_A
555153.15,2200140.99,2162.14,3.88,32.11,1.0,POINT (555153.15 2200140.99),0.0,Neogeno-Volcanico,Neogene_Volcanic,P8_A
555158.8,2200150.0,2719.09,16.56,212.11,1.0,POINT (555158.8 2200150),0.0,Cuaternario-Volcanico,Quaternary_volcanic,P8_A
546950.88,2197500.75,2700.76,70.0,299.61,1.0,POINT (546950.88 2197500.75),0.0,TxF,TxF,N_6
546451.36,2197500.75,1995.39,0.83,270.0,1.0,POINT (546451.36 2197500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
547044.6,2197500.75,1844.73,1.01,270.0,1.0,POINT (547044.6 2197500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_6
546349.37,2202500.75,942.28,0.0,270.0,1.0,POINT (546349.37 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
548923.21,2202500.75,942.28,0.0,270.0,1.0,POINT (548923.21 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
