Id_1,Unidad,formation,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol,Id_2,geometry,X,Y,Z
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (464173.7218000004 2118425.7682000007),464173.7218000004,2118425.7682000007,3500.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (463112.06960000005 2118000.397399999),463112.06960000005,2118000.397399999,3373.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (464075.2374 2116471.2858000007),464075.2374,2116471.2858000007,3592.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (463867.7237999998 2115825.1659999993),463867.7237999998,2115825.1659999993,3600.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (463028.62799999956 2115810.3419000003),463028.62799999956,2115810.3419000003,3573.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (461713.09190000035 2117508.332699999),461713.09190000035,2117508.332699999,3166.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (460197.7287999997 2118044.727),460197.7287999997,2118044.727,2987.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (458326.4184999997 2116873.3314999994),458326.4184999997,2116873.3314999994,2873.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (458409.11209999956 2115542.0887),458409.11209999956,2115542.0887,2875.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (457531.8216629056 2115331.8783635213),457531.8216629056,2115331.8783635213,2812.0
0,Cuaternario-Piro2,Quaternary_Pyro2,262597.584761,707727261.038,84,0,400.0,400.0,0,POINT (524912.0857999995 2125929.4078),524912.0857999995,2125929.4078,2611.0
0,Cuaternario-Piro2,Quaternary_Pyro2,262597.584761,707727261.038,84,0,400.0,400.0,0,POINT (523041.67119999975 2125296.3373000007),523041.67119999975,2125296.3373000007,2455.0
0,Cuaternario-Piro2,Quaternary_Pyro2,262597.584761,707727261.038,84,0,400.0,400.0,0,POINT (522485.79360000044 2124329.179300001),522485.79360000044,2124329.179300001,2434.0
0,Cuaternario-Piro2,Quaternary_Pyro2,262597.584761,707727261.038,84,0,400.0,400.0,0,POINT (525237.773216152 2127584.6374359042),525237.773216152,2127584.6374359042,2758.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (527282.3296999997 2114828.3949999996),527282.3296999997,2114828.3949999996,2548.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (528186.5275999997 2114143.5187999997),528186.5275999997,2114143.5187999997,2589.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (530330.5942000002 2114043.8380999994),530330.5942000002,2114043.8380999994,2789.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (529365.9276 2112248.702299999),529365.9276,2112248.702299999,2677.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (531611.1478000004 2111891.4768000003),531611.1478000004,2111891.4768000003,2882.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (530916.1484000003 2110962.1270000003),530916.1484000003,2110962.1270000003,2800.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (531822.4972000001 2108765.978700001),531822.4972000001,2108765.978700001,3000.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (529630.5115 2107949.2146000005),529630.5115,2107949.2146000005,2784.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (529360.6368000004 2106982.5955999997),529360.6368000004,2106982.5955999997,2737.0
0,Cuaternario-Piro2,Quaternary_Pyro2,41136.6325813,67336853.797,88,0,400.0,400.0,0,POINT (526920.5928523071 2104584.5583932013),526920.5928523071,2104584.5583932013,2549.0
0,Neogeno-Piro,Neogene_pyro,43843.8532356,98483176.862,91,0,400.0,400.0,0,POINT (466925.3940000003 2104673.8104999997),466925.3940000003,2104673.8104999997,3170.0
0,Neogeno-Piro,Neogene_pyro,43843.8532356,98483176.862,91,0,400.0,400.0,0,POINT (467145.4014869497 2104584.5583827132),467145.4014869497,2104584.5583827132,3161.0
0,Neogeno-Piro,Neogene_pyro,43843.8532356,98483176.862,91,0,400.0,400.0,0,POINT (466707.9779136577 2104584.5583826364),466707.9779136577,2104584.5583826364,3045.0
