X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
514765.28,2126825.08,2189.26,42.55,90.0,1.0,POINT (514765.2788593076 2126825.077357956),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
515259.83,2126825.08,1834.85,0.0,270.0,1.0,POINT (515259.8253706413 2126825.07735804),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
515798.57,2126825.08,2064.91,1.24,90.0,1.0,POINT (515798.57229423296 2126825.0773581304),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
515826.04,2126825.08,1622.12,0.0,270.0,1.0,POINT (515826.0350527238 2126825.077358135),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_7
516387.45,2126825.08,44.95,0.2,90.0,1.0,POINT (516387.4541115142 2126825.07735823),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
517033.3,2126825.08,2046.88,0.33,270.0,1.0,POINT (517033.30029580515 2126825.0773583385),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
517627.82,2126825.08,1622.12,0.0,270.0,1.0,POINT (517627.81744073663 2126825.0773584386),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_7
518091.86,2126825.08,2052.96,0.33,270.0,1.0,POINT (518091.8556791279 2126825.077358517),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
518373.17,2126825.08,37.94,0.2,90.0,1.0,POINT (518373.1697289567 2126825.0773585644),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
518927.5,2126825.08,2057.76,0.33,270.0,1.0,POINT (518927.4964016262 2126825.0773586575),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
519248.87,2126825.08,2117.73,14.55,270.0,1.0,POINT (519248.865500351 2126825.077358712),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
519263.41,2126825.08,2020.25,29.76,270.0,1.0,POINT (519263.4050647128 2126825.0773587143),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
519385.27,2126825.08,1728.49,13.04,270.0,1.0,POINT (519385.26815605495 2126825.077358735),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_7
519532.74,2126825.08,2191.4,14.55,270.0,1.0,POINT (519532.73519465845 2126825.07735876),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
519767.38,2126825.08,2252.3,14.55,270.0,1.0,POINT (519767.38087463524 2126825.0773587995),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
520290.53,2126825.08,1938.21,13.04,270.0,1.0,POINT (520290.5259665694 2126825.0773588875),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_7
521046.62,2126825.08,2036.3,0.97,90.0,1.0,POINT (521046.6219450101 2126825.077359015),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_7
537005.38,2126825.08,-27.91,0.2,90.0,1.0,POINT (537005.3776793103 2126825.077361704),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
525427.59,2126825.08,2588.02,46.68,270.0,1.0,POINT (525427.5944979447 2126825.077359753),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_7
528155.03,2126825.08,3.37,0.2,90.0,1.0,POINT (528155.0286947447 2126825.077360213),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
480760.08,2126825.08,-1000.0,0.0,270.0,1.0,POINT (480760.0788673925 2126825.0773522262),0.0,Cretacico-Calizas,Cretaceous_limestone,S_7
481403.98,2126825.08,1745.78,1.85,90.0,1.0,POINT (481403.9799393877 2126825.0773523347),0.0,Neogeno-Piro,Neogene_pyro,S_7
481442.58,2126825.08,866.99,2.38,270.0,1.0,POINT (481442.58317422826 2126825.0773523413),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_7
484456.69,2126825.08,57.2,0.0,270.0,1.0,POINT (484456.6860651295 2126825.077352849),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
484630.32,2126825.08,1861.84,1.83,90.0,1.0,POINT (484630.3160320628 2126825.0773528786),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
484665.81,2126825.08,1600.63,4.65,90.0,1.0,POINT (484665.8083456769 2126825.077352884),0.0,Neogeno-Piro,Neogene_pyro,S_7
486060.72,2126825.08,1834.85,0.0,270.0,1.0,POINT (486060.7225387111 2126825.0773531194),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
487238.09,2126825.08,1834.85,0.0,270.0,1.0,POINT (487238.08744661283 2126825.0773533178),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
487317.5,2126825.08,1534.85,0.0,270.0,1.0,POINT (487317.4958855934 2126825.0773533313),0.0,Neogeno-Piro,Neogene_pyro,S_7
487962.42,2126825.08,351.03,6.09,270.0,1.0,POINT (487962.4222432669 2126825.0773534398),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
488400.18,2126825.08,1834.85,0.0,270.0,1.0,POINT (488400.18311589357 2126825.077353514),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
488500.64,2126825.08,1034.85,0.0,270.0,1.0,POINT (488500.6356544845 2126825.0773535306),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_7
489875.66,2126825.08,1834.85,0.0,270.0,1.0,POINT (489875.65782591846 2126825.0773537625),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
489912.46,2126825.08,1534.85,0.0,270.0,1.0,POINT (489912.4577835962 2126825.0773537685),0.0,Neogeno-Piro,Neogene_pyro,S_7
457999.44,2126827.48,2858.0,85.0,180.75,1.0,POINT (457999.44 2126827.48),,,XiF,V_2
457999.44,2126833.16,-36.1,0.0,360.0,1.0,POINT (457999.4419824488 2126833.158170881),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,V_2
